amount,payment_method_type,payment_method,Stripe_outcome,Adyen_outcome,chosen_processor,chosen_network,final_outcome,savings,best_possible_processor,best_possible_network,best_possible_savings
172.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.409355
55.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.132073749999998
505.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.2001825
427.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.068775,Adyen,ACCEL,12.068775
697.8,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
334.66,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
602.84,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
310.65,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
604.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.511524999999995,Adyen,ACCEL,12.511524999999995
109.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.2729,Adyen,ACCEL,11.2729
938.67,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
604.18,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
763.74,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
658.15,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
456.55,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
391.56,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
892.25,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
251.39,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
894.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.124722499999997
958.71,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
563.15,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
684.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.71,Adyen,ACCEL,12.71
96.67,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
309.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.7340175
402.85,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
96.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.2282375
805.86,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
835.8,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
852.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.130600000000001,Adyen,ACCEL,13.130600000000001
396.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.940523749999997
133.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.334125,Adyen,ACCEL,11.334125
324.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.8112,Adyen,ACCEL,11.8112
972.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.431649999999998,Adyen,ACCEL,13.431649999999998
261.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.62141875
767.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.918599999999994,Adyen,ACCEL,12.918599999999994
819.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.04815,Adyen,ACCEL,13.04815
844.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.005687499999993
138.89,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
336.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,Stripe,VISA,success,0.0,Stripe,VISA,0.0
71.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.170501250000001
167.98,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
501.82,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.1918225
419.91,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
984.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.338068749999998
822.08,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
666.66,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
386.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.91701125
534.07,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
855.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,Adyen,ACCEL,success,13.138274999999997,Adyen,ACCEL,13.138274999999997
504.2,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.260499999999997,Adyen,ACCEL,12.260499999999997
891.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.116979999999998
70.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.175699999999999,Adyen,ACCEL,11.175699999999999
566.15,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
296.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.704899999999999,Adyen,ACCEL,9.704899999999999
915.53,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
619.09,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
791.66,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
30.13,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
264.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.62719,Adyen,ACCEL,9.62719
468.51,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
101.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.24037375,Adyen,ACCEL,9.24037375
391.35,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
31.52,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
554.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.385525000000001,Adyen,ACCEL,12.385525000000001
251.37,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
350.55,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
555.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.389699999999998,Adyen,ACCEL,12.389699999999998
182.94,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
471.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.12073875,Adyen,ACCEL,10.12073875
208.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.52035,Adyen,ACCEL,11.52035
576.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.440399999999997,Adyen,ACCEL,12.440399999999997
431.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.078325000000001,Adyen,ACCEL,12.078325000000001
991.9,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
762.13,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.905324999999998,Adyen,ACCEL,12.905324999999998
566.88,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
590.2,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
386.61,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
98.06,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
47.65,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
683.56,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
48.24,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
358.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.851223749999997
795.17,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
107.98,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
57.06,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
739.16,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
615.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.461575
381.64,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
963.45,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
421.64,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
832.79,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
11.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.028286249999997
418.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.047050000000002,Adyen,ACCEL,12.047050000000002
695.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.651171249999994
225.3,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
819.07,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
860.53,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
558.89,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
155.05,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.368243749999998
616.76,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
416.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.98854625
381.17,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
462.13,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.155324999999998,Adyen,ACCEL,12.155324999999998
793.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.982700000000001,Adyen,ACCEL,12.982700000000001
993.8,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
153.91,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
240.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.57059375
267.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.669725000000003,Adyen,ACCEL,11.669725000000003
189.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.472749999999996,Adyen,ACCEL,11.472749999999996
329.09,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
441.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.048111249999998
970.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.304201249999998
917.61,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
738.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.753509999999995
54.76,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
318.5,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
191.86,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
258.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.614816249999997
600.58,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
902.6,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
703.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.758199999999995,Adyen,ACCEL,12.758199999999995
765.85,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
685.36,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
218.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.518605
251.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.59643375
965.79,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
390.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.926962500000002
64.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.160975,Adyen,ACCEL,11.160975
632.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.580599999999997,Adyen,ACCEL,12.580599999999997
334.23,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
515.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.224645000000002
662.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.657025,Adyen,ACCEL,12.657025
577.97,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
255.97,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
804.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.91045
354.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.84227
863.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.159575000000004,Adyen,ACCEL,13.159575000000004
82.76,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
550.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.307247500000003
484.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.14999875
543.85,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
480.77,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
294.63,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
150.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.375824999999999,Adyen,ACCEL,11.375824999999999
779.86,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
540.07,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
273.37,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
81.81,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
439.73,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
665.28,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
382.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.909150000000002
167.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.398643750000002
401.09,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
8.2,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.019475000000002
584.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.388804999999994
506.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.266374999999998,Adyen,ACCEL,12.266374999999998
40.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.100225000000002,Adyen,ACCEL,11.100225000000002
967.53,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
839.02,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
97.1,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
968.78,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
718.64,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.706769999999999
531.74,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
124.78,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
253.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.633424999999999,Adyen,ACCEL,11.633424999999999
822.02,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
423.48,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
640.07,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
900.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.138829999999999
45.56,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
587.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.396428749999998
940.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.232856250000005
232.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.580575000000001,Adyen,ACCEL,11.580575000000001
301.13,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
209.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.524650000000005,Adyen,ACCEL,11.524650000000005
908.27,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
113.29,['CARD'],['MASTERCARD'],success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
441.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,10.048111249999998
323.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.807875000000001,Adyen,ACCEL,11.807875000000001
952.39,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
66.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.158317499999999
238.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.566033750000003
291.56,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
478.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.195349999999998,Adyen,ACCEL,12.195349999999998
773.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.934550000000002,Adyen,ACCEL,12.934550000000002
747.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.868299999999998,Adyen,ACCEL,12.868299999999998
25.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.06134625
911.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.164646249999997
891.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.227649999999997,Adyen,ACCEL,13.227649999999997
817.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.043425,Adyen,ACCEL,13.043425
910.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.275950000000002,Adyen,ACCEL,13.275950000000002
235.8,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
903.37,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
488.8,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
253.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.600898749999997
104.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.2471425
567.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.419349999999998,Adyen,ACCEL,12.419349999999998
281.72,['CARD'],['MASTERCARD'],success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
330.18,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
59.01,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
215.96,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,9.512905000000002
537.74,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
63.57,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
159.85,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
889.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.113179999999993
466.55,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
954.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Stripe,VISA,success,0.0,Adyen,ACCEL,11.26605875
475.25,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
548.1,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
192.14,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
